play_id,played_at,artist_name,track_name,genre,country,minutes_played,device,skipped
637,2024-07-28,Fjord & Flint,Open Orbit,Folk,Norway,2.05,phone,0
638,2024-07-29,Sara Lindqvist,Broken Kitchen,Pop,Sweden,2.21,phone,0
639,2024-07-30,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,1.3,speaker,1
640,2024-07-30,Fjord & Flint,Golden Garden,Folk,Norway,4.73,phone,0
641,2024-07-31,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,5.55,phone,0
642,2024-08-01,Fjord & Flint,Open Orbit,Folk,Norway,3.71,phone,0
643,2024-08-02,Sara Lindqvist,Broken Kitchen,Pop,Sweden,6.28,phone,0
644,2024-08-03,Casa Tropicana,Blue Machines,Latin,Cuba,5.18,phone,0
645,2024-08-03,Glass Tram,Broken Mornings,Electronic,Germany,6.38,tablet,0
646,2024-08-03,Glass Tram,Broken Lines,Electronic,Germany,4.9,speaker,0
647,2024-08-03,Northern Signal,Golden Machines,Electronic,Norway,5.32,car,0
648,2024-08-05,DJ Kompas,Golden Weather,Electronic,Netherlands,5.49,laptop,0
649,2024-08-05,Static Meadow,Paper Parade,Rock,United States,1.66,phone,0
650,2024-08-05,Yuki Tanaka Trio,Golden Window,Jazz,Japan,0.89,laptop,1
651,2024-08-05,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,10.96,laptop,0
652,2024-08-06,Sara Lindqvist,Slow Mornings,Pop,Sweden,6.95,phone,0
653,2024-08-06,DJ Kompas,Paper Signal,Electronic,Netherlands,5.5,phone,0
654,2024-08-07,Sara Lindqvist,Quiet Harbour,Pop,Sweden,6.44,phone,0
655,2024-08-07,Glass Tram,Amber Ferry,Electronic,Germany,6.67,phone,0
656,2024-08-08,Sara Lindqvist,Northern Radio,Pop,Sweden,0.59,speaker,1
657,2024-08-08,Glass Tram,Amber Ferry,Electronic,Germany,8.09,phone,0
658,2024-08-08,Glass Tram,Salt Lines,Electronic,Germany,4.65,phone,0
659,2024-08-08,Glass Tram,Amber Ferry,Electronic,Germany,5.81,phone,0
660,2024-08-09,Fjord & Flint,Midnight Kitchen,Folk,Norway,5.6,car,0
661,2024-08-10,Luz de Enero,Harbour Season,Latin,Spain,0.24,phone,1
662,2024-08-11,Glass Tram,Salt Lines,Electronic,Germany,5.52,phone,0
663,2024-08-11,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,2.98,laptop,0
664,2024-08-11,Fjord & Flint,Blue Avenue,Folk,Norway,5.76,phone,0
665,2024-08-12,Sara Lindqvist,Slow Mornings,Pop,Sweden,6.25,speaker,0
666,2024-08-12,Glass Tram,Broken Lines,Electronic,Germany,6.24,phone,0
667,2024-08-12,Amara Diallo,Harbour Parade,Afrobeat,Senegal,6.52,phone,0
668,2024-08-12,Kito Ndungu,Amber Kitchen,Afrobeat,Kenya,4.97,laptop,0
669,2024-08-13,Fjord & Flint,Blue Avenue,Folk,Norway,4.85,phone,0
670,2024-08-13,Sara Lindqvist,Electric Weather,Pop,Sweden,3.91,laptop,0
671,2024-08-14,The Slow Ferry,Iron Weather,Indie,Ireland,0.51,speaker,0
672,2024-08-14,The Slow Ferry,Iron Weather,Indie,Ireland,5.71,phone,0
673,2024-08-14,Yuki Tanaka Trio,Winter Parade,Jazz,Japan,8.1,phone,0
674,2024-08-15,Fjord & Flint,Midnight Kitchen,Folk,Norway,3.67,car,0
675,2024-08-15,Sara Lindqvist,Slow Mornings,Pop,Sweden,3.7,phone,0
676,2024-08-15,Fjord & Flint,Summer Wires,Folk,Norway,3.56,phone,0
677,2024-08-16,The Paper Kites Society,Hollow Letters,Indie,Australia,0.21,laptop,1
678,2024-08-16,Glass Tram,Broken Lines,Electronic,Germany,0.93,laptop,1
679,2024-08-16,Sara Lindqvist,Electric Weather,Pop,Sweden,5.88,phone,0
680,2024-08-16,DJ Kompas,Electric Mornings,Electronic,Netherlands,4.84,phone,0
681,2024-08-17,Marta Oliveira,Paper Avenue,Jazz,Portugal,8.54,phone,0
682,2024-08-18,Hollow Pines,Amber Lines,Folk,United States,2.71,speaker,0
683,2024-08-18,Basement Cartography,Summer Orbit,Indie,Canada,3.99,phone,0
684,2024-08-18,Mireille Basset,Midnight Traffic,Jazz,France,7.9,phone,0
685,2024-08-19,Fjord & Flint,Summer Wires,Folk,Norway,4.19,car,0
686,2024-08-20,Nora Whitlock,Golden Tape,Pop,United States,4.3,laptop,0
687,2024-08-20,Selva Alta,Electric Letters,Latin,Peru,3.39,phone,0
688,2024-08-20,Sara Lindqvist,Northern Radio,Pop,Sweden,1.97,phone,0
689,2024-08-21,Yuki Tanaka Trio,Winter Parade,Jazz,Japan,6.25,phone,0
690,2024-08-21,Selva Alta,Harbour Lines,Latin,Peru,0.77,laptop,1
691,2024-08-22,Glass Tram,Broken Mornings,Electronic,Germany,5.85,phone,0
692,2024-08-25,Bright Utility,Winter Window,Indie,United Kingdom,3.02,laptop,0
693,2024-08-26,DJ Kompas,Paper Signal,Electronic,Netherlands,1.56,speaker,1
694,2024-08-26,Basement Cartography,Blue Mornings,Indie,Canada,3.48,car,0
695,2024-08-26,Sara Lindqvist,Broken Kitchen,Pop,Sweden,4.65,phone,0
696,2024-08-26,DJ Kompas,Electric Mornings,Electronic,Netherlands,0.58,phone,1
697,2024-08-27,Fjord & Flint,Blue Avenue,Folk,Norway,0.22,phone,1
698,2024-08-27,Fjord & Flint,Summer Wires,Folk,Norway,0.77,phone,1
699,2024-08-27,Sara Lindqvist,Broken Kitchen,Pop,Sweden,0.19,phone,1
700,2024-08-28,Sara Lindqvist,Golden Harbour,Pop,Sweden,2.53,car,0
701,2024-08-28,Basement Cartography,Broken Kitchen,Indie,Canada,2.2,laptop,0
702,2024-08-28,DJ Kompas,Electric Mornings,Electronic,Netherlands,4.68,car,0
703,2024-08-28,DJ Kompas,Midnight Weather,Electronic,Netherlands,4.13,phone,0
704,2024-08-28,Brannon Hill,Bright Mornings,Folk,Ireland,3.23,phone,0
705,2024-08-30,DJ Kompas,Midnight Weather,Electronic,Netherlands,7.62,phone,0
706,2024-08-30,Hertz Garden,Blue Harbour,Electronic,Germany,7.25,laptop,0
707,2024-08-31,Brannon Hill,Northern Machines,Folk,Ireland,2.93,phone,0
708,2024-09-01,Kito Ndungu,Northern Rooms,Afrobeat,Kenya,3.18,phone,0
709,2024-09-01,Rosewood Lane,Slow Rooms,Folk,United Kingdom,3.43,tablet,0
710,2024-09-02,Brannon Hill,Northern Machines,Folk,Ireland,4.52,speaker,0
711,2024-09-02,DJ Kompas,Golden Weather,Electronic,Netherlands,7.42,laptop,0
712,2024-09-02,Basement Cartography,Velvet Kitchen,Indie,Canada,4.78,phone,0
713,2024-09-02,Glass Tram,Broken Lines,Electronic,Germany,4.09,phone,0
714,2024-09-02,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,2.85,speaker,0
715,2024-09-02,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,3.71,phone,0
716,2024-09-02,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,1.68,tablet,0
717,2024-09-03,The Paper Kites Society,Electric Radio,Indie,Australia,1.3,phone,0
718,2024-09-03,Mireille Basset,Static Signal,Jazz,France,0.69,phone,1
719,2024-09-03,Fjord & Flint,Golden Garden,Folk,Norway,3.38,phone,0
720,2024-09-03,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,2.64,laptop,0
721,2024-09-04,Sara Lindqvist,Midnight Orbit,Pop,Sweden,2.82,phone,0
722,2024-09-04,Glass Tram,Broken Mornings,Electronic,Germany,1.5,speaker,1
723,2024-09-04,The Quiet Wires,Golden Wires,Rock,United States,3.11,phone,0
724,2024-09-04,Northern Signal,Electric Avenue,Electronic,Norway,7.64,car,0
725,2024-09-05,Sara Lindqvist,Quiet Harbour,Pop,Sweden,1.86,laptop,0
726,2024-09-05,The Long Commute,Midnight Weather,Indie,Netherlands,5.45,phone,0
727,2024-09-05,Sara Lindqvist,Summer Tape,Pop,Sweden,3.88,phone,0
728,2024-09-05,Fjord & Flint,Midnight Kitchen,Folk,Norway,0.4,phone,0
729,2024-09-05,DJ Kompas,Hollow Radio,Electronic,Netherlands,0.53,phone,1
730,2024-09-05,Fjord & Flint,Open Orbit,Folk,Norway,4.4,tablet,0
731,2024-09-06,Glass Tram,Broken Lines,Electronic,Germany,7.32,phone,0
732,2024-09-06,Glass Tram,Salt Lines,Electronic,Germany,4.94,phone,0
733,2024-09-06,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,3.18,speaker,0
734,2024-09-06,Glass Tram,Salt Lines,Electronic,Germany,6.4,phone,0
735,2024-09-06,Mireille Basset,Static Signal,Jazz,France,7.45,tablet,0
736,2024-09-06,Fjord & Flint,Broken Radio,Folk,Norway,3.85,phone,0
737,2024-09-06,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,3.46,laptop,0
738,2024-09-06,The Paper Kites Society,Velvet Wires,Indie,Australia,0.51,tablet,1
739,2024-09-07,Basement Cartography,Summer Orbit,Indie,Canada,2.57,phone,0
740,2024-09-07,Glass Tram,Amber Ferry,Electronic,Germany,5.46,phone,0
741,2024-09-07,Luz de Enero,Northern Ferry,Latin,Spain,6.06,phone,0
742,2024-09-07,The Quiet Wires,Quiet Machines,Rock,United States,4.8,phone,0
743,2024-09-08,DJ Kompas,Midnight Weather,Electronic,Netherlands,6.12,tablet,0
744,2024-09-08,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,8.72,laptop,0
745,2024-09-09,Bright Utility,Salt Season,Indie,United Kingdom,4.56,speaker,0
746,2024-09-10,Fjord & Flint,Blue Ferry,Folk,Norway,6.67,phone,0
747,2024-09-10,Fjord & Flint,Blue Traffic,Folk,Norway,2.54,laptop,0
748,2024-09-11,Marta Oliveira,Electric Window,Jazz,Portugal,6.17,phone,0
749,2024-09-12,Rosewood Lane,Golden Garden,Folk,United Kingdom,4.28,laptop,0
750,2024-09-13,Static Meadow,Amber Tape,Rock,United States,2.51,car,0
751,2024-09-13,Fjord & Flint,Midnight Kitchen,Folk,Norway,0.32,car,1
752,2024-09-13,DJ Kompas,Hollow Radio,Electronic,Netherlands,4.91,phone,0
753,2024-09-14,Bright Utility,Broken Machines,Indie,United Kingdom,3.64,phone,0
754,2024-09-14,Fjord & Flint,Blue Ferry,Folk,Norway,5.04,speaker,0
755,2024-09-15,The Paper Kites Society,Electric Lines,Indie,Australia,3.19,speaker,0
756,2024-09-15,Kito Ndungu,Salt Ferry,Afrobeat,Kenya,3.77,speaker,0
757,2024-09-15,Glass Tram,Amber Ferry,Electronic,Germany,5.65,car,0
758,2024-09-16,The Paper Kites Society,Electric Radio,Indie,Australia,1.18,speaker,0
759,2024-09-16,Hollow Pines,Winter Traffic,Folk,United States,5.22,phone,0
760,2024-09-16,Fjord & Flint,Blue Traffic,Folk,Norway,5.15,speaker,0
761,2024-09-16,Orquesta Bellavista,Iron Lines,Latin,Colombia,3.37,phone,0
762,2024-09-16,DJ Kompas,Paper Rooms,Electronic,Netherlands,6.34,speaker,0
763,2024-09-16,DJ Kompas,Paper Signal,Electronic,Netherlands,3.88,phone,0
764,2024-09-16,Selva Alta,Harbour Lines,Latin,Peru,5.08,laptop,0
765,2024-09-17,Fjord & Flint,Blue Avenue,Folk,Norway,2.12,phone,0
766,2024-09-18,DJ Kompas,Paper Signal,Electronic,Netherlands,6.62,phone,0
767,2024-09-18,Brannon Hill,Midnight Kitchen,Folk,Ireland,0.67,phone,1
768,2024-09-18,The Tuesday Club,Northern Ferry,Pop,United Kingdom,0.39,speaker,1
769,2024-09-18,Brannon Hill,Northern Machines,Folk,Ireland,2.53,phone,0
770,2024-09-18,DJ Kompas,Hollow Radio,Electronic,Netherlands,4.56,phone,0
771,2024-09-18,Fjord & Flint,Blue Ferry,Folk,Norway,8.08,phone,0
772,2024-09-18,Mireille Basset,Harbour Window,Jazz,France,0.88,car,1
773,2024-09-18,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,6.75,speaker,0
774,2024-09-18,Fjord & Flint,Blue Traffic,Folk,Norway,0.85,phone,1
775,2024-09-18,Pale Cartography,Velvet Avenue,Folk,Canada,5.09,phone,0
776,2024-09-19,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,1.19,laptop,1
777,2024-09-20,Brannon Hill,Midnight Kitchen,Folk,Ireland,4.68,phone,0
778,2024-09-20,DJ Kompas,Hollow Radio,Electronic,Netherlands,0.62,phone,1
779,2024-09-20,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,0.95,speaker,1
780,2024-09-20,Fjord & Flint,Open Orbit,Folk,Norway,0.91,speaker,0
781,2024-09-20,DJ Kompas,Paper Rooms,Electronic,Netherlands,4.81,car,0
782,2024-09-21,Luz de Enero,Paper Window,Latin,Spain,5.65,laptop,0
783,2024-09-21,The Slow Ferry,Amber Mornings,Indie,Ireland,2.62,phone,0
784,2024-09-21,Glass Tram,Broken Mornings,Electronic,Germany,1.2,phone,1
785,2024-09-22,Rosewood Lane,Golden Garden,Folk,United Kingdom,1.12,phone,0
786,2024-09-22,Fjord & Flint,Midnight Kitchen,Folk,Norway,3.59,laptop,0
787,2024-09-22,Sara Lindqvist,Electric Weather,Pop,Sweden,2.54,phone,0
788,2024-09-22,Fjord & Flint,Blue Traffic,Folk,Norway,1.06,phone,1
789,2024-09-22,Glass Tram,Broken Lines,Electronic,Germany,5.08,phone,0
790,2024-09-23,Glass Tram,Salt Lines,Electronic,Germany,7.68,car,0
791,2024-09-23,Kito Ndungu,Northern Rooms,Afrobeat,Kenya,3.24,tablet,0
792,2024-09-24,Basement Cartography,Paper Kitchen,Indie,Canada,4.97,phone,0
793,2024-09-24,Glass Tram,Broken Mornings,Electronic,Germany,5.76,phone,0
794,2024-09-24,Sara Lindqvist,Golden Harbour,Pop,Sweden,2.69,phone,0
795,2024-09-24,Static Meadow,Amber Tape,Rock,United States,5.12,speaker,0
796,2024-09-24,Rosewood Lane,Summer Signal,Folk,United Kingdom,0.29,phone,1
797,2024-09-24,DJ Kompas,Bright Ferry,Electronic,Netherlands,5.4,phone,0
798,2024-09-25,DJ Kompas,Paper Rooms,Electronic,Netherlands,7.88,laptop,0
799,2024-09-25,Sara Lindqvist,Midnight Orbit,Pop,Sweden,4.71,laptop,0
800,2024-09-25,Sara Lindqvist,Northern Radio,Pop,Sweden,3.17,tablet,0
801,2024-09-26,The Long Commute,Hollow Mornings,Indie,Netherlands,4.87,laptop,0
802,2024-09-26,Mireille Basset,Harbour Machines,Jazz,France,5.62,phone,0
803,2024-09-26,Hertz Garden,Amber Machines,Electronic,Germany,4.67,phone,0
804,2024-09-26,Sara Lindqvist,Broken Kitchen,Pop,Sweden,4.12,laptop,0
805,2024-09-27,Marta Oliveira,Broken Orbit,Jazz,Portugal,7.72,laptop,0
806,2024-09-29,Pale Cartography,Bright Tape,Folk,Canada,3.18,laptop,0
807,2024-09-29,Selva Alta,Harbour Lines,Latin,Peru,5.11,phone,0
808,2024-09-30,Kito Ndungu,Electric Traffic,Afrobeat,Kenya,0.31,phone,1
809,2024-09-30,Orquesta Bellavista,Salt Ferry,Latin,Colombia,4.06,phone,0
810,2024-10-01,Brannon Hill,Quiet Ferry,Folk,Ireland,2.01,tablet,0
811,2024-10-01,Marta Oliveira,Static Wires,Jazz,Portugal,7.03,speaker,0
812,2024-10-01,Fjord & Flint,Blue Avenue,Folk,Norway,3.19,tablet,0
813,2024-10-01,The Tuesday Club,Amber Harbour,Pop,United Kingdom,1.51,phone,0
814,2024-10-01,The Quiet Wires,Quiet Rooms,Rock,United States,4.22,phone,0
815,2024-10-02,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,4.28,car,0
816,2024-10-02,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,6.88,phone,0
817,2024-10-02,Glass Tram,Amber Ferry,Electronic,Germany,0.69,car,1
818,2024-10-02,Bright Utility,Broken Machines,Indie,United Kingdom,3.95,phone,0
819,2024-10-03,Sara Lindqvist,Northern Radio,Pop,Sweden,2.42,phone,0
820,2024-10-03,Sara Lindqvist,Northern Radio,Pop,Sweden,3.19,phone,0
821,2024-10-03,Basement Cartography,Broken Kitchen,Indie,Canada,3.11,speaker,0
822,2024-10-03,Casa Tropicana,Salt Ferry,Latin,Cuba,6.05,laptop,0
823,2024-10-03,DJ Kompas,Midnight Weather,Electronic,Netherlands,6.29,car,0
824,2024-10-03,DJ Kompas,Electric Mornings,Electronic,Netherlands,6.91,laptop,0
825,2024-10-04,Glass Tram,Salt Lines,Electronic,Germany,5.69,laptop,0
826,2024-10-04,DJ Kompas,Quiet Orbit,Electronic,Netherlands,3.14,laptop,0
827,2024-10-04,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,3.48,speaker,0
828,2024-10-05,The Tuesday Club,Northern Ferry,Pop,United Kingdom,2.48,laptop,0
829,2024-10-05,Bright Utility,Salt Season,Indie,United Kingdom,2.62,car,0
830,2024-10-05,Mireille Basset,Midnight Traffic,Jazz,France,7.72,phone,0
831,2024-10-06,Hollow Pines,Amber Lines,Folk,United States,4.47,car,0
832,2024-10-06,The Tuesday Club,Open Lines,Pop,United Kingdom,5.45,laptop,0
833,2024-10-06,The Slow Ferry,Iron Weather,Indie,Ireland,3.7,speaker,0
834,2024-10-06,Static Meadow,Northern Avenue,Rock,United States,3.5,laptop,0
835,2024-10-06,Luz de Enero,Velvet Harbour,Latin,Spain,5.36,phone,0
836,2024-10-06,DJ Kompas,Paper Signal,Electronic,Netherlands,8.57,speaker,0
837,2024-10-06,Basement Cartography,Velvet Kitchen,Indie,Canada,1.41,phone,0
838,2024-10-06,Rosewood Lane,Paper Mornings,Folk,United Kingdom,2.73,phone,0
839,2024-10-07,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,4.13,phone,0
840,2024-10-07,Sara Lindqvist,Quiet Harbour,Pop,Sweden,2.82,speaker,0
841,2024-10-08,Kito Ndungu,Summer Machines,Afrobeat,Kenya,0.91,speaker,0
842,2024-10-08,Casa Tropicana,Blue Machines,Latin,Cuba,1.32,laptop,0
843,2024-10-08,Casa Tropicana,Harbour Orbit,Latin,Cuba,2.08,car,0
844,2024-10-08,Sara Lindqvist,Electric Weather,Pop,Sweden,2.55,laptop,0
845,2024-10-08,Fjord & Flint,Golden Garden,Folk,Norway,0.72,phone,0
846,2024-10-09,Sara Lindqvist,Golden Harbour,Pop,Sweden,2.68,tablet,0
847,2024-10-09,Pale Cartography,Bright Tape,Folk,Canada,4.29,laptop,0
848,2024-10-10,DJ Kompas,Hollow Radio,Electronic,Netherlands,3.68,speaker,0
849,2024-10-11,Orquesta Bellavista,Open Orbit,Latin,Colombia,3.76,laptop,0
850,2024-10-11,The Paper Kites Society,Electric Lines,Indie,Australia,2.75,phone,0
851,2024-10-11,Glass Tram,Amber Ferry,Electronic,Germany,6.36,tablet,0
852,2024-10-12,Glass Tram,Broken Mornings,Electronic,Germany,1.85,phone,1
853,2024-10-12,DJ Kompas,Hollow Radio,Electronic,Netherlands,4.76,car,0
854,2024-10-12,Pale Cartography,Bright Tape,Folk,Canada,5.07,car,0
855,2024-10-12,DJ Kompas,Midnight Weather,Electronic,Netherlands,6.48,tablet,0
856,2024-10-13,Glass Tram,Broken Mornings,Electronic,Germany,6.86,phone,0
857,2024-10-13,Static Meadow,Salt Mornings,Rock,United States,3.23,laptop,0
858,2024-10-13,Nora Whitlock,Northern Machines,Pop,United States,5.34,car,0
859,2024-10-13,Static Meadow,Salt Mornings,Rock,United States,3.45,laptop,0
860,2024-10-14,Orquesta Bellavista,Salt Ferry,Latin,Colombia,1.41,phone,0
861,2024-10-14,Kito Ndungu,Salt Ferry,Afrobeat,Kenya,0.49,phone,1
862,2024-10-14,Sara Lindqvist,Electric Weather,Pop,Sweden,5.32,phone,0
863,2024-10-15,Kito Ndungu,Summer Machines,Afrobeat,Kenya,6.53,phone,0
864,2024-10-15,Sara Lindqvist,Midnight Orbit,Pop,Sweden,4.05,laptop,0
865,2024-10-15,Glass Tram,Amber Ferry,Electronic,Germany,5.13,phone,0
866,2024-10-15,Pale Cartography,Winter Weather,Folk,Canada,1.23,speaker,1
867,2024-10-16,Sara Lindqvist,Northern Radio,Pop,Sweden,2.98,speaker,0
868,2024-10-16,Sara Lindqvist,Summer Tape,Pop,Sweden,4.72,speaker,0
869,2024-10-16,The Slow Ferry,Bright Rooms,Indie,Ireland,5.66,phone,0
870,2024-10-16,Selva Alta,Static Kitchen,Latin,Peru,4.52,phone,0
871,2024-10-17,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,9.42,speaker,0
872,2024-10-17,Hertz Garden,Blue Harbour,Electronic,Germany,5.67,phone,0
873,2024-10-17,Glass Tram,Broken Lines,Electronic,Germany,0.31,phone,1
874,2024-10-17,Orquesta Bellavista,Velvet Garden,Latin,Colombia,2.58,phone,0
875,2024-10-17,Glass Tram,Amber Ferry,Electronic,Germany,7.68,phone,0
876,2024-10-17,Fjord & Flint,Blue Avenue,Folk,Norway,0.64,laptop,0
877,2024-10-17,Salon Mécanique,Harbour Machines,Jazz,Belgium,8.67,phone,0
878,2024-10-18,Kito Ndungu,Northern Rooms,Afrobeat,Kenya,0.23,phone,1
879,2024-10-18,Sara Lindqvist,Electric Weather,Pop,Sweden,4.03,phone,0
880,2024-10-18,Luz de Enero,Velvet Harbour,Latin,Spain,5.31,phone,0
881,2024-10-18,Glass Tram,Amber Ferry,Electronic,Germany,9.93,speaker,0
882,2024-10-18,DJ Kompas,Paper Rooms,Electronic,Netherlands,7.73,laptop,0
883,2024-10-19,Casa Tropicana,Golden Harbour,Latin,Cuba,5.18,phone,0
884,2024-10-19,Glass Tram,Broken Lines,Electronic,Germany,6.38,phone,0
885,2024-10-19,Luz de Enero,Static Machines,Latin,Spain,3.85,laptop,0
886,2024-10-19,Orquesta Bellavista,Quiet Wires,Latin,Colombia,1.91,phone,0
887,2024-10-19,Sara Lindqvist,Slow Mornings,Pop,Sweden,6.04,phone,0
888,2024-10-19,Mireille Basset,Harbour Window,Jazz,France,0.74,car,1
889,2024-10-19,Northern Signal,Amber Rooms,Electronic,Norway,0.85,speaker,1
890,2024-10-20,Glass Tram,Amber Ferry,Electronic,Germany,6.22,speaker,0
891,2024-10-20,Fjord & Flint,Blue Traffic,Folk,Norway,5.35,phone,0
892,2024-10-20,Pale Cartography,Open Orbit,Folk,Canada,3.92,laptop,0
893,2024-10-21,Brannon Hill,Bright Mornings,Folk,Ireland,2.41,phone,0
894,2024-10-21,Sara Lindqvist,Quiet Harbour,Pop,Sweden,3.32,phone,0
895,2024-10-21,Yuki Tanaka Trio,Northern Lines,Jazz,Japan,9.57,laptop,0
896,2024-10-22,Glass Tram,Broken Lines,Electronic,Germany,5.99,phone,0
897,2024-10-22,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,2.44,speaker,0
898,2024-10-22,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,1.58,car,0
899,2024-10-22,The Tuesday Club,Amber Harbour,Pop,United Kingdom,3.95,phone,0
900,2024-10-22,Brannon Hill,Bright Mornings,Folk,Ireland,1.68,car,0
901,2024-10-23,Sara Lindqvist,Slow Mornings,Pop,Sweden,1.04,phone,0
902,2024-10-23,Kito Ndungu,Summer Machines,Afrobeat,Kenya,4.49,phone,0
903,2024-10-23,Northern Signal,Electric Avenue,Electronic,Norway,4.95,laptop,0
904,2024-10-23,DJ Kompas,Hollow Radio,Electronic,Netherlands,6.99,phone,0
905,2024-10-23,Fjord & Flint,Summer Wires,Folk,Norway,4.63,laptop,0
906,2024-10-24,Sara Lindqvist,Electric Weather,Pop,Sweden,0.77,speaker,1
907,2024-10-25,Basement Cartography,Iron Traffic,Indie,Canada,4.93,phone,0
908,2024-10-25,Glass Tram,Salt Lines,Electronic,Germany,5.37,speaker,0
909,2024-10-25,Fjord & Flint,Summer Wires,Folk,Norway,4.13,tablet,0
910,2024-10-25,Brannon Hill,Quiet Ferry,Folk,Ireland,6.72,laptop,0
911,2024-10-26,The Quiet Wires,Harbour Orbit,Rock,United States,4.8,tablet,0
912,2024-10-26,Fjord & Flint,Northern Avenue,Folk,Norway,4.63,phone,0
913,2024-10-26,Cassette Revival,Golden Traffic,Indie,France,5.0,speaker,0
914,2024-10-27,Fjord & Flint,Summer Wires,Folk,Norway,5.18,laptop,0
915,2024-10-27,Kito Ndungu,Hollow Weather,Afrobeat,Kenya,5.71,speaker,0
916,2024-10-27,The Paper Kites Society,Hollow Letters,Indie,Australia,5.86,speaker,0
917,2024-10-28,Glass Tram,Amber Ferry,Electronic,Germany,6.68,laptop,0
918,2024-10-28,Fjord & Flint,Golden Garden,Folk,Norway,4.25,laptop,0
919,2024-10-28,Glass Tram,Salt Lines,Electronic,Germany,4.75,phone,0
920,2024-10-28,Fjord & Flint,Golden Garden,Folk,Norway,2.86,car,0
921,2024-10-28,Casa Tropicana,Blue Machines,Latin,Cuba,2.66,phone,0
922,2024-10-28,Fjord & Flint,Blue Avenue,Folk,Norway,4.96,phone,0
923,2024-10-28,The Paper Kites Society,Electric Lines,Indie,Australia,4.68,phone,0
924,2024-10-29,Pale Cartography,Open Season,Folk,Canada,3.16,phone,0
925,2024-10-29,DJ Kompas,Paper Rooms,Electronic,Netherlands,7.21,phone,0
926,2024-10-29,The Slow Ferry,Bright Rooms,Indie,Ireland,1.45,laptop,0
927,2024-10-29,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,8.46,car,0
928,2024-10-29,DJ Kompas,Paper Signal,Electronic,Netherlands,8.15,phone,0
929,2024-10-30,Pale Cartography,Open Season,Folk,Canada,3.44,phone,0
930,2024-10-30,Glass Tram,Broken Lines,Electronic,Germany,7.69,phone,0
931,2024-10-30,Hertz Garden,Northern Lines,Electronic,Germany,4.22,speaker,0
932,2024-10-30,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,3.7,phone,0
933,2024-10-30,Fjord & Flint,Blue Ferry,Folk,Norway,5.95,laptop,0
934,2024-10-30,Glass Tram,Broken Mornings,Electronic,Germany,8.92,phone,0
935,2024-10-31,DJ Kompas,Hollow Radio,Electronic,Netherlands,5.28,car,0
936,2024-10-31,DJ Kompas,Paper Signal,Electronic,Netherlands,8.13,speaker,0
937,2024-11-01,Fjord & Flint,Blue Ferry,Folk,Norway,0.45,phone,1
938,2024-11-01,DJ Kompas,Paper Signal,Electronic,Netherlands,6.22,laptop,0
939,2024-11-01,DJ Kompas,Midnight Weather,Electronic,Netherlands,6.22,phone,0
940,2024-11-01,Bright Utility,Salt Season,Indie,United Kingdom,2.65,laptop,0
941,2024-11-02,Sara Lindqvist,Summer Tape,Pop,Sweden,4.76,laptop,0
942,2024-11-02,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,2.57,laptop,0
943,2024-11-02,Glass Tram,Salt Lines,Electronic,Germany,0.68,speaker,1
944,2024-11-02,Luz de Enero,Static Machines,Latin,Spain,3.46,laptop,0
945,2024-11-02,Casa Tropicana,Golden Harbour,Latin,Cuba,2.77,speaker,0
946,2024-11-02,Orquesta Bellavista,Iron Lines,Latin,Colombia,3.18,phone,0
947,2024-11-03,Static Meadow,Open Rooms,Rock,United States,5.75,phone,0
948,2024-11-03,Glass Tram,Amber Ferry,Electronic,Germany,6.5,phone,0
949,2024-11-03,Glass Tram,Broken Mornings,Electronic,Germany,7.82,phone,0
950,2024-11-04,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,3.33,speaker,0
951,2024-11-04,The Paper Kites Society,Amber Window,Indie,Australia,2.59,phone,0
952,2024-11-04,Luz de Enero,Harbour Season,Latin,Spain,0.85,speaker,1
953,2024-11-05,DJ Kompas,Paper Signal,Electronic,Netherlands,4.55,phone,0
